system:index,2023-10-12,2023-10-17,2023-10-25,2023-10-29,2023-11-05,2023-11-10,2023-11-17,2023-11-18,2023-11-22,2023-11-29,2023-12-04,2023-12-11,2023-12-16,2023-12-23,2023-12-24,2023-12-28,2024-01-04,2024-01-05,2024-01-09,2024-01-16,2024-01-17,2024-01-21,2024-01-28,2024-01-29,2024-02-02,2024-02-09,2024-02-10,2024-02-14,2024-02-21,2024-02-22,2024-02-26,2024-03-04,2024-03-05,2024-03-09,2024-03-16,2024-03-17,2024-03-21,2024-03-28,2024-03-29,2024-04-02,2024-04-09,2024-04-21,2024-05-04,2024-05-08,2024-05-15,2024-05-16,2024-05-27,2024-06-01,2024-07-02,2024-07-03,2024-07-27,2024-08-12,2024-09-01,2024-09-05,2024-09-12,2024-09-13,2024-09-17,2024-09-24,2024-09-25,2024-10-31,id,.geo
1_gaza_damage_20231012T154103_000000000000000000d5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,"{""type"":""Polygon"",""coordinates"":[[[34.27465012938615,31.570364073326516],[34.27452746598638,31.56134645485507],[34.28505903510298,31.561241016390834],[34.28518270116323,31.57025865394896],[34.27465012938615,31.570364073326516]]]}"
1_gaza_damage_20231012T154103_000000000000000000d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,"{""type"":""Polygon"",""coordinates"":[[[34.27452746598638,31.56134645485507],[34.27440480241813,31.55232426100138],[34.28493536887137,31.552218880382398],[34.28505903510298,31.561241016390834],[34.27452746598638,31.56134645485507]]]}"
1_gaza_damage_20231012T154103_000000000000000000d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,"{""type"":""Polygon"",""coordinates"":[[[34.27440480241813,31.55232426100138],[34.27428213868142,31.543302171913155],[34.28481170246839,31.54319677226397],[34.28493536887137,31.552218880382398],[34.27440480241813,31.55232426100138]]]}"
1_gaza_damage_20231012T154103_000000000000000000d8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,"{""type"":""Polygon"",""coordinates"":[[[34.27428213868142,31.543302171913155],[34.27415964431875,31.534284433919517],[34.284688205416536,31.534179091440077],[34.28481170246839,31.54319677226397],[34.27428213868142,31.543302171913155]]]}"
1_gaza_damage_20231012T154103_000000000000000000d9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,"{""type"":""Polygon"",""coordinates"":[[[34.27415964431875,31.534284433919517],[34.27403714978809,31.52526227518843],[34.284564708193784,31.52515691335971],[34.284688205416536,31.534179091440077],[34.27415964431875,31.534284433919517]]]}"
1_gaza_damage_20231012T154103_000000000000000000da,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,"{""type"":""Polygon"",""coordinates"":[[[34.27403714978809,31.52526227518843],[34.27391473986091,31.51624457214377],[34.28444129556162,31.51613926717757],[34.284564708193784,31.52515691335971],[34.27403714978809,31.52526227518843]]]}"
1_gaza_damage_20231012T154103_000000000000000000db,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,"{""type"":""Polygon"",""coordinates"":[[[34.27391473986091,31.51624457214377],[34.27379241453758,31.50722234668426],[34.284317882758785,31.507117124541132],[34.28444129556162,31.51613926717757],[34.27391473986091,31.51624457214377]]]}"
1_gaza_damage_20231012T154103_000000000000000000dc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,"{""type"":""Polygon"",""coordinates"":[[[34.27379241453758,31.50722234668426],[34.27367008904672,31.498204604751283],[34.28419455454702,31.498099362421186],[34.284317882758785,31.507117124541132],[34.27379241453758,31.50722234668426]]]}"
1_gaza_damage_20231012T154103_000000000000000000dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222,"{""type"":""Polygon"",""coordinates"":[[[34.27367008904672,31.498204604751283],[34.273547763388336,31.48918236693621],[34.284071226164826,31.48907718138359],[34.28419455454702,31.498099362421186],[34.27367008904672,31.498204604751283]]]}"
1_gaza_damage_20231012T154103_000000000000000000de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,"{""type"":""Polygon"",""coordinates"":[[[34.273547763388336,31.48918236693621],[34.27342560710631,31.480164563270204],[34.2839480671361,31.480059433972063],[34.284071226164826,31.48907718138359],[34.273547763388336,31.48918236693621]]]}"
1_gaza_damage_20231012T154103_000000000000000000df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,"{""type"":""Polygon"",""coordinates"":[[[34.27342560710631,31.480164563270204],[34.273303450657224,31.47114226452445],[34.28382490793743,31.471037191701004],[34.2839480671361,31.480059433972063],[34.27342560710631,31.480164563270204]]]}"
1_gaza_damage_20231012T154103_000000000000000000e0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,"{""type"":""Polygon"",""coordinates"":[[[34.273303450657224,31.47114226452445],[34.273181294041095,31.46212000035108],[34.28370174856881,31.462014983854836],[34.28382490793743,31.471037191701004],[34.273303450657224,31.47114226452445]]]}"
1_gaza_damage_20231012T154103_000000000000000000e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,"{""type"":""Polygon"",""coordinates"":[[[34.273181294041095,31.46212000035108],[34.273059306802494,31.45310217348928],[34.28357875855483,31.4529972127971],[34.28370174856881,31.462014983854836],[34.273181294041095,31.46212000035108]]]}"
1_gaza_damage_20231012T154103_000000000000000000e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,"{""type"":""Polygon"",""coordinates"":[[[34.273059306802494,31.45310217348928],[34.2729373193973,31.44407992954003],[34.283455683608956,31.44397497380082],[34.28357875855483,31.4529972127971],[34.273059306802494,31.45310217348928]]]}"
1_gaza_damage_20231012T154103_000000000000000000e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,"{""type"":""Polygon"",""coordinates"":[[[34.2729373193973,31.44407992954003],[34.272815416598036,31.435062073934073],[34.28333277801844,31.434957173693213],[34.283455683608956,31.44397497380082],[34.2729373193973,31.44407992954003]]]}"
1_gaza_damage_20231012T154103_000000000000000000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,"{""type"":""Polygon"",""coordinates"":[[[34.272815416598036,31.435062073934073],[34.272693513632426,31.42603972524905],[34.283209872258674,31.42593488072666],[34.28333277801844,31.434957173693213],[34.272815416598036,31.435062073934073]]]}"
1_gaza_damage_20231012T154103_000000000000000000e5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,"{""type"":""Polygon"",""coordinates"":[[[34.272693513632426,31.42603972524905],[34.27257169527321,31.41702184378164],[34.283087135855205,31.41691702875639],[34.283209872258674,31.42593488072666],[34.272693513632426,31.42603972524905]]]}"
1_gaza_damage_20231012T154103_000000000000000000e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,"{""type"":""Polygon"",""coordinates"":[[[34.27257169527321,31.41702184378164],[34.27244987674787,31.40799954684491],[34.28296431452006,31.40789471043527],[34.283087135855205,31.41691702875639],[34.27257169527321,31.41702184378164]]]}"
1_gaza_damage_20231012T154103_000000000000000000e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,"{""type"":""Polygon"",""coordinates"":[[[34.27244987674787,31.40799954684491],[34.272328142829394,31.398977110240995],[34.28284157777892,31.398872329103906],[34.28296431452006,31.40789471043527],[34.27244987674787,31.40799954684491]]]}"
1_gaza_damage_20231012T154103_000000000000000000e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,"{""type"":""Polygon"",""coordinates"":[[[34.272328142829394,31.398977110240995],[34.272206578291225,31.389959195124433],[34.28271892563212,31.389854494422565],[34.28284157777892,31.398872329103906],[34.272328142829394,31.398977110240995]]]}"
1_gaza_damage_20231012T154103_000000000000000000e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,"{""type"":""Polygon"",""coordinates"":[[[34.272206578291225,31.389959195124433],[34.27208492881442,31.380936814627727],[34.28259627331677,31.380832168891608],[34.28271892563212,31.389854494422565],[34.272206578291225,31.389959195124433]]]}"
1_gaza_damage_20231012T154103_000000000000000000ea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.3466873168945,800.3466873168945,800.3466873168945,1993.0201255947932,1993.0201255947932,1993.0201255947932,1993.0201255947932,1993.0201255947932,1993.0201255947932,4592.185544032677,4592.185544032677,4592.185544032677,4592.185544032677,4592.185544032677,4592.185544032677,4592.185544032677,5386.647291594861,5386.647291594861,5386.647291594861,5386.647291594861,5386.647291594861,5386.647291594861,5386.647291594861,5386.647291594861,5386.647291594861,5686.777311736463,5686.777311736463,5686.777311736463,5686.777311736463,5686.777311736463,5686.777311736463,5686.777311736463,5686.777311736463,235,"{""type"":""Polygon"",""coordinates"":[[[34.27208492881442,31.380936814627727],[34.2719633639453,31.371918906580756],[34.282473790359596,31.37181421278347],[34.28259627331677,31.380832168891608],[34.27208492881442,31.380936814627727]]]}"
1_gaza_damage_20231012T154103_000000000000000000eb,0.0,0.0,0.0,0.0,0.0,0.0,1500.6536331176758,1500.6536331176758,7403.227256774902,7403.227256774902,7803.4018478393555,7803.4018478393555,16907.370399475098,16907.370399475098,16907.370399475098,18107.896186828613,19408.463905334473,19408.463905334473,23710.340660095215,24708.812375835343,24708.812375835343,24708.812375835343,29110.737569621964,29110.737569621964,42716.6414011039,42716.6414011039,42716.6414011039,45817.99306278603,45817.99306278603,45817.99306278603,45817.99306278603,45817.99306278603,49219.47777347939,49219.47777347939,49219.47777347939,52320.827474407124,52320.827474407124,59423.92463474648,59423.92463474648,59423.92463474648,59423.92463474648,61024.62183933632,61024.62183933632,62025.060437969136,62025.060437969136,62025.060437969136,63325.630010417866,63325.630010417866,65025.59163674748,65025.59163674748,65025.59163674748,65025.59163674748,66526.24237069522,68419.2212517832,68419.2212517832,68419.2212517832,68419.2212517832,70019.91537409765,75422.26814204198,75422.26814204198,236,"{""type"":""Polygon"",""coordinates"":[[[34.2719633639453,31.371918906580756],[34.27184188368419,31.362896482593804],[34.28235122247088,31.36279186913717],[34.282473790359596,31.37181421278347],[34.2719633639453,31.371918906580756]]]}"
1_gaza_damage_20231012T154103_000000000000000000ec,0.0,0.0,0.0,0.0,0.0,0.0,2200.961883544922,2200.961883544922,3501.527702331543,9904.323249816895,17307.55770111084,22109.657745361328,24910.88247680664,28312.366638183594,28312.366638183594,29312.804313659668,37316.3044128418,39217.13324737549,39417.22074890137,43919.18909454346,43919.18909454346,45719.9737701416,63918.068852443335,65718.8501558491,70120.77108480418,71521.38397695505,71921.55907918894,73422.21304037058,73922.43117238962,74122.51875020945,74122.51875020945,75823.26012136423,75823.26012136423,75823.26012136423,75823.26012136423,75823.26012136423,75823.26012136423,75823.26012136423,75823.26012136423,75823.26012136423,75823.26012136423,76523.56515981638,76523.56515981638,85626.76975184423,87626.86251983645,87626.86251983645,87826.95007476809,87826.95007476809,87826.95007476809,87926.99378356936,90728.22118530275,90728.22118530275,92328.92220458986,92328.92220458986,92328.92220458986,94329.79943237307,94329.79943237307,94329.79943237307,94329.79943237307,94329.79943237307,237,"{""type"":""Polygon"",""coordinates"":[[[34.27184188368419,31.362896482593804],[34.27172048803145,31.35387853315204],[34.28222882394101,31.353773896998177],[34.28235122247088,31.36279186913717],[34.27184188368419,31.362896482593804]]]}"
1_gaza_damage_20231012T154103_000000000000000000ed,1700.7409133911133,1700.7409133911133,1700.7409133911133,1700.7409133911133,1700.7409133911133,1700.7409133911133,1700.7409133911133,1700.7409133911133,1700.7409133911133,1900.8281478881836,2801.2231063842773,3501.5290908813477,3501.5290908813477,3501.5290908813477,3501.5290908813477,3501.5290908813477,3501.5290908813477,3501.5290908813477,4001.7460861206055,4401.920082092285,4401.920082092285,4401.920082092285,15483.194203993848,21171.933927797796,31760.844479280346,31760.844479280346,32161.017986970775,32161.017986970775,36162.75613089168,39962.84665039661,40363.020921026495,41762.064382425946,41762.064382425946,41860.14607588824,43460.84096114215,44161.14596144733,44361.232669516176,44361.232669516176,44361.232669516176,44361.232669516176,48362.96922652301,48362.96922652301,48362.96922652301,48461.05091998531,54563.699952578085,54563.699952578085,54563.699952578085,59465.8250822778,62767.259393190885,62767.259393190885,62767.259393190885,62767.259393190885,62767.259393190885,62767.259393190885,63867.74102160885,63967.7846083398,65068.262551760214,65768.56958148433,65768.56958148433,65768.56958148433,238,"{""type"":""Polygon"",""coordinates"":[[[34.27172048803145,31.35387853315204],[34.27159900744008,31.344856119919086],[34.28210642524331,31.34475151245595],[34.28222882394101,31.353773896998177],[34.27172048803145,31.35387853315204]]]}"
1_gaza_damage_20231012T154103_000000000000000000ee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.3468627929688,800.3468627929688,800.3468627929688,4802.086769104004,4802.086769104004,5402.347900390625,15591.077040130014,17183.923833510453,20785.4885002585,20785.4885002585,22386.184545180375,22386.184545180375,22386.184545180375,22386.184545180375,22386.184545180375,22386.184545180375,22386.184545180375,22386.184545180375,22386.184545180375,22986.447698256547,24287.012303969437,24287.012303969437,26087.796125075394,26087.796125075394,26087.796125075394,26087.796125075394,26087.796125075394,26087.796125075394,32190.456357619336,32590.63012470918,32590.63012470918,32590.63012470918,32590.63012470918,32590.63012470918,32590.63012470918,39293.55330433564,39693.72763600068,39693.72763600068,48897.73942341523,48897.73942341523,48897.73942341523,48897.73942341523,48897.73942341523,48897.73942341523,239,"{""type"":""Polygon"",""coordinates"":[[[34.27159900744008,31.344856119919086],[34.271477696231095,31.335833623229693],[34.28198402637778,31.3357290956437],[34.28210642524331,31.34475151245595],[34.27159900744008,31.344856119919086]]]}"
1_gaza_damage_20231012T154103_000000000000000000ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.4809341430664,2301.003875732422,2301.003875732422,3898.5677882774207,4698.915810738358,5699.350312386307,5699.350312386307,5699.350312386307,5699.350312386307,5699.350312386307,5699.350312386307,5699.350312386307,5699.350312386307,5699.350312386307,5699.350312386307,5699.350312386307,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,7296.914224931305,10095.789338295133,10095.789338295133,10095.789338295133,10796.092827980192,10796.092827980192,10796.092827980192,10796.092827980192,12596.874161903532,12596.874161903532,13297.177849952848,14297.611695472868,14297.611695472868,14297.611695472868,14297.611695472868,14297.611695472868,14297.611695472868,15094.035092163087,240,"{""type"":""Polygon"",""coordinates"":[[[34.271477696231095,31.335833623229693],[34.2713564696313,31.32681560421291],[34.28186179687227,31.326711130316276],[34.28198402637778,31.3357290956437],[34.271477696231095,31.335833623229693]]]}"
1_gaza_damage_20231012T154103_000000000000000000f0,0.0,0.0,0.0,0.0,0.0,0.0,3401.4809341430664,3401.4809341430664,3401.4809341430664,3401.4809341430664,3401.4809341430664,3401.4809341430664,3401.4809341430664,4501.961814880371,4501.961814880371,4501.961814880371,4501.961814880371,8803.83112335205,8803.83112335205,8803.83112335205,8803.83112335205,8803.83112335205,8803.83112335205,8803.83112335205,9003.918128967285,10604.614540100098,10604.614540100098,11905.180068969727,11905.180068969727,11905.180068969727,11905.180068969727,14706.401802062988,14706.401802062988,14706.401802062988,14706.401802062988,14706.401802062988,17507.624877929688,17507.624877929688,17507.624877929688,17507.624877929688,17507.624877929688,17507.624877929688,17507.624877929688,17707.712158203125,17707.712158203125,17707.712158203125,17707.712158203125,17707.712158203125,17707.712158203125,17707.712158203125,17707.712158203125,18508.061698913574,18508.061698913574,18508.061698913574,18708.14948272705,18708.14948272705,22909.97275543213,22909.97275543213,22909.97275543213,23210.103034973145,241,"{""type"":""Polygon"",""coordinates"":[[[34.2713564696313,31.32681560421291],[34.27123515809299,31.31779312259918],[34.281739567199395,31.31768867696057],[34.28186179687227,31.326711130316276],[34.2713564696313,31.32681560421291]]]}"
