system:index,2023-10-07,2023-10-14,2023-10-21,2023-10-28,2023-11-04,2023-11-11,2023-11-18,2023-11-25,2023-12-02,2023-12-09,2023-12-16,2023-12-23,2023-12-30,2024-01-06,2024-01-13,2024-01-20,2024-01-27,2024-02-03,2024-02-10,2024-02-17,2024-02-24,2024-03-02,2024-03-09,2024-03-16,2024-03-23,2024-03-30,2024-04-06,2024-04-13,2024-04-20,2024-04-27,2024-05-04,2024-05-11,2024-05-18,2024-05-25,2024-06-01,2024-06-08,2024-06-15,2024-06-22,2024-06-29,2024-07-06,2024-07-13,2024-07-20,2024-07-27,2024-08-03,2024-08-10,2024-08-17,2024-08-24,2024-08-31,2024-09-07,2024-09-14,2024-09-21,2024-09-28,2024-10-05,2024-10-12,2024-10-19,2024-10-26,2024-11-02,id,.geo
0_000000000000000003a0,14204.607330322266,32410.54379272461,7302.377861022949,12504.071411132812,2700.880043029785,1300.421615600586,1700.5518188476562,0.0,0.0,0.0,0.0,0.0,300.0974578857422,0.0,0.0,0.0,1000.3254776000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.065185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929,"{""type"":""Polygon"",""coordinates"":[[[34.45360306477473,31.559435446772824],[34.45346322107998,31.550413897180718],[34.46399799819667,31.550293697857235],[34.46413884022784,31.559315180996332],[34.45360306477473,31.559435446772824]]]}"
0_000000000000000003a1,123742.72985579546,158251.51304626465,65621.39337921143,44223.851376612045,110143.14575940299,400.13082122802734,100.03257751464844,0.0,2.353719015682445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.4238967895508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930,"{""type"":""Polygon"",""coordinates"":[[[34.45346322107998,31.550413897180718],[34.45332337716309,31.541392449668816],[34.46385715593998,31.54127224002983],[34.46399799819667,31.550293697857235],[34.45346322107998,31.550413897180718]]]}"
0_000000000000000003a2,29409.609062194824,44423.954320032455,53917.607917785645,111745.93090542062,375747.6839745913,63420.669525146484,6802.2368240356445,2507.8814008824966,25108.241088867188,11103.642921447754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931,"{""type"":""Polygon"",""coordinates"":[[[34.45332337716309,31.541392449668816],[34.4531837022246,31.532375421010475],[34.46371639804793,31.532255303023035],[34.46385715593998,31.54127224002983],[34.45332337716309,31.541392449668816]]]}"
0_000000000000000003a3,10110.369102298511,10003.254447937012,70262.92345581054,77632.30152112176,145282.75977235683,220437.98591954852,104436.59200789507,14504.753936767578,43423.64983089671,72323.71647644043,16424.208467640594,3901.2794189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932,"{""type"":""Polygon"",""coordinates"":[[[34.4531837022246,31.532375421010475],[34.453043942464106,31.523353924435767],[34.46357563993064,31.523233872445317],[34.46371639804793,31.532255303023035],[34.4531837022246,31.532375421010475]]]}"
0_000000000000000003a4,33622.796053269325,17705.795890808105,57818.85136413574,95642.90515361111,35525.73326837876,76862.81657822552,45214.797454833984,4501.467498779297,2400.790496826172,196273.61143215408,56427.88879879222,97069.42831833783,13604.432098388672,7609.535941898122,13413.779942591049,1600.5204467773438,13018.360961555032,0.0,1500.4858474731445,0.0,0.0,9.41487606272978,0.0,0.0,0.0,0.0,9.41487606272978,0.0,0.0,0.0,0.0,2400.779914855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933,"{""type"":""Polygon"",""coordinates"":[[[34.453043942464106,31.523353924435767],[34.452904351682825,31.514336848818342],[34.463435135359354,31.51421683642993],[34.46357563993064,31.523233872445317],[34.453043942464106,31.523353924435767]]]}"
0_000000000000000003a5,0.0,8402.743377685547,6220.855508961395,25338.90705539479,23116.9874621223,209904.12189393886,79082.33385323916,27513.687624493767,10803.501274108887,18105.87158203125,84427.51432037354,105341.39286786247,18520.162513373878,9503.091484069824,20306.668548583984,4301.411773681641,32310.5541305542,0.0,0.0,0.0,1600.5243530273438,4701.5368728637695,0.0,5701.858932495117,0.0,0.0,4601.500587463379,0.0,0.0,0.0,8202.694343566895,21106.908096313477,0.0,0.0,3201.046905517578,0.0,0.0,0.0,1500.4899444580078,0.0,0.0,0.0,3201.044319152832,0.0,0.0,0.0,0.0,0.0,1600.5226135253906,0.0,1600.5238952636719,0.0,0.0,0.0,0.0,0.0,0.0,934,"{""type"":""Polygon"",""coordinates"":[[[34.452904351682825,31.514336848818342],[34.45276476068022,31.505315356850772],[34.46329446138256,31.50519535938575],[34.463435135359354,31.51421683642993],[34.452904351682825,31.514336848818342]]]}"
0_000000000000000003a6,5901.935653686523,16028.780132966884,36111.79679107666,58728.61516292796,151263.63803827623,182721.08362678078,108194.25812126607,23526.54852501364,53417.44022369385,50316.48832702637,91229.66999816895,27008.80605316162,11403.704292297363,0.0,8002.613006591797,2700.877815246582,9002.965126037598,1600.5186157226562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.2305526733398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935,"{""type"":""Polygon"",""coordinates"":[[[34.45276476068022,31.505315356850772],[34.4526253386579,31.496298211312816],[34.46315404095286,31.496178279014956],[34.46329446138256,31.50519535938575],[34.45276476068022,31.505315356850772]]]}"
0_000000000000000003a7,3301.0824966430664,12904.236595153809,93930.62609100342,45433.66588036035,85646.86548820943,93565.97801118734,110401.99788243914,35616.377443829704,40813.343826293945,63544.37363119689,53917.59384918213,25508.36287689209,8802.891876220703,5301.733779907227,2500.823616027832,0.0,12704.171310424805,1600.5269470214844,4901.61344909668,2800.9220581054688,600.1974487304688,1600.523696899414,0.0,0.0,0.0,1200.3945236206055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.2944946289062,600.1946258544922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936,"{""type"":""Polygon"",""coordinates"":[[[34.4526253386579,31.496298211312816],[34.4524859164148,31.487276650236282],[34.463013535708185,31.48715673253159],[34.46315404095286,31.496178279014956],[34.4526253386579,31.496298211312816]]]}"
0_000000000000000003a8,0.0,600.1979598999023,2800.9182510375977,2207.780875980153,22716.87003811107,4101.343887329102,14714.210751612045,1400.4610748291016,15204.960220336914,8002.619110107422,6502.126625061035,11503.761833190918,8302.70044708252,2000.6541595458984,2100.689926147461,0.0,9102.991432189941,0.0,2300.749481201172,0.0,0.0,1400.459114074707,0.0,3701.209312438965,4001.3078384399414,0.0,0.0,0.0,0.0,0.0,600.1962966918945,2100.688346862793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937,"{""type"":""Polygon"",""coordinates"":[[[34.4524859164148,31.487276650236282],[34.452346578551996,31.4782595401968],[34.462873199421004,31.47813968734925],[34.463013535708185,31.48715673253159],[34.4524859164148,31.487276650236282]]]}"
0_000000000000000003a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.197509765625,0.0,100.03238677978516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938,"{""type"":""Polygon"",""coordinates"":[[[34.452346578551996,31.4782595401968],[34.45220724046867,31.46923793876785],[34.46273286290996,31.469118150999975],[34.462873199421004,31.47813968734925],[34.452346578551996,31.4782595401968]]]}"
0_000000000000000003aa,0.0,0.0,700.2311401367188,0.0,0.0,0.0,13704.512313842773,0.0,0.0,0.0,0.0,0.0,500.1647033691406,0.0,0.0,0.0,900.2957305908203,0.0,500.16453552246094,0.0,500.1644058227539,400.1319580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939,"{""type"":""Polygon"",""coordinates"":[[[34.45220724046867,31.46923793876785],[34.45206798676617,31.46021634349963],[34.46259261076626,31.460096543992112],[34.46273286290996,31.469118150999975],[34.45220724046867,31.46923793876785]]]}"
0_000000000000000003ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70743803136489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940,"{""type"":""Polygon"",""coordinates"":[[[34.45206798676617,31.46021634349963],[34.4519288174449,31.451199202416056],[34.46245244299031,31.451079467312315],[34.46259261076626,31.460096543992112],[34.45206798676617,31.46021634349963]]]}"
0_000000000000000003ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941,"{""type"":""Polygon"",""coordinates"":[[[34.4519288174449,31.451199202416056],[34.45178964790367,31.442177571145624],[34.46231235958254,31.442057874830606],[34.46245244299031,31.451079467312315],[34.4519288174449,31.451199202416056]]]}"
0_000000000000000003ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942,"{""type"":""Polygon"",""coordinates"":[[[34.45178964790367,31.442177571145624],[34.45165064734594,31.433160447012316],[34.4621722759517,31.433040763948945],[34.46231235958254,31.442057874830606],[34.45178964790367,31.442177571145624]]]}"
0_000000000000000003ae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943,"{""type"":""Polygon"",""coordinates"":[[[34.45165064734594,31.433160447012316],[34.45151164656878,31.424138756814724],[34.46203227668957,31.42401913807076],[34.4621722759517,31.433040763948945],[34.45165064734594,31.433160447012316]]]}"
0_000000000000000003af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944,"{""type"":""Polygon"",""coordinates"":[[[34.45151164656878,31.424138756814724],[34.4513727301742,31.415121524989996],[34.461892361796565,31.415001970048557],[34.46203227668957,31.42401913807076],[34.45151164656878,31.424138756814724]]]}"
0_000000000000000003b0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945,"{""type"":""Polygon"",""coordinates"":[[[34.4513727301742,31.415121524989996],[34.45123381356045,31.406099881286938],[34.461752446681025,31.40598031366568],[34.461892361796565,31.415001970048557],[34.4513727301742,31.415121524989996]]]}"
0_000000000000000003b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946,"{""type"":""Polygon"",""coordinates"":[[[34.45123381356045,31.406099881286938],[34.451094981329824,31.397078172152],[34.46161261593515,31.396958668396323],[34.461752446681025,31.40598031366568],[34.45123381356045,31.406099881286938]]]}"
0_000000000000000003b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947,"{""type"":""Polygon"",""coordinates"":[[[34.451094981329824,31.397078172152],[34.45095631808511,31.388060898726888],[34.461472954151645,31.38794145831274],[34.46161261593515,31.396958668396323],[34.451094981329824,31.397078172152]]]}"
0_000000000000000003b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948,"{""type"":""Polygon"",""coordinates"":[[[34.45095631808511,31.388060898726888],[34.4508175700195,31.37903924045895],[34.46133320755399,31.378919786894567],[34.461472954151645,31.38794145831274],[34.45095631808511,31.388060898726888]]]}"
0_000000000000000003b4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949,"{""type"":""Polygon"",""coordinates"":[[[34.4508175700195,31.37903924045895],[34.4506790755433,31.370021917483903],[34.46119362991951,31.36990255275724],[34.46133320755399,31.378919786894567],[34.4508175700195,31.37903924045895]]]}"
0_000000000000000003b5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950,"{""type"":""Polygon"",""coordinates"":[[[34.4506790755433,31.370021917483903],[34.450540411643644,31.361000159538797],[34.461054052063595,31.36088083227944],[34.46119362991951,31.36990255275724],[34.4506790755433,31.370021917483903]]]}"
0_000000000000000003b6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951,"{""type"":""Polygon"",""coordinates"":[[[34.450540411643644,31.361000159538797],[34.450402001334474,31.35198289244237],[34.4609145585791,31.35186365371102],[34.461054052063595,31.36088083227944],[34.450540411643644,31.361000159538797]]]}"
0_000000000000000003b7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952,"{""type"":""Polygon"",""coordinates"":[[[34.450402001334474,31.35198289244237],[34.450263506204664,31.342961088646405],[34.46077514946641,31.34284188708903],[34.4609145585791,31.35186365371102],[34.450402001334474,31.35198289244237]]]}"
0_000000000000000003b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953,"{""type"":""Polygon"",""coordinates"":[[[34.450263506204664,31.342961088646405],[34.45012518006346,31.33393927544715],[34.46063574013283,31.333820085741586],[34.46077514946641,31.34284188708903],[34.450263506204664,31.342961088646405]]]}"
0_000000000000000003b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954,"{""type"":""Polygon"",""coordinates"":[[[34.45012518006346,31.33393927544715],[34.449986853704964,31.3249219568629],[34.460496499764844,31.324802803662987],[34.46063574013283,31.333820085741586],[34.45012518006346,31.33393927544715]]]}"
0_000000000000000003ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955,"{""type"":""Polygon"",""coordinates"":[[[34.449986853704964,31.3249219568629],[34.44984861173266,31.315900127965662],[34.460357174583145,31.31578106305053],[34.460496499764844,31.324802803662987],[34.449986853704964,31.3249219568629]]]}"
0_000000000000000003bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956,"{""type"":""Polygon"",""coordinates"":[[[34.44984861173266,31.315900127965662],[34.44971045414695,31.30688284675582],[34.46021801836783,31.306763767061508],[34.460357174583145,31.31578106305053],[34.44984861173266,31.315900127965662]]]}"
0_000000000000000003bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957,"{""type"":""Polygon"",""coordinates"":[[[34.44971045414695,31.30688284675582],[34.4495722963445,31.29786100505973],[34.460078861932445,31.297741910803904],[34.46021801836783,31.306763767061508],[34.44971045414695,31.30688284675582]]]}"
0_000000000000000003bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958,"{""type"":""Polygon"",""coordinates"":[[[34.4495722963445,31.29786100505973],[34.44943430753304,31.28884361061032],[34.45993987446454,31.288724578026805],[34.460078861932445,31.297741910803904],[34.4495722963445,31.29786100505973]]]}"
0_000000000000000003be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,"{""type"":""Polygon"",""coordinates"":[[[34.44943430753304,31.28884361061032],[34.44929623390136,31.2798216822232],[34.459800886777096,31.27970276256152],[34.45993987446454,31.288724578026805],[34.44943430753304,31.28884361061032]]]}"
0_000000000000000003bf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960,"{""type"":""Polygon"",""coordinates"":[[[34.44929623390136,31.2798216822232],[34.44915841386562,31.270804254198175],[34.459661983464144,31.270685421672216],[34.459800886777096,31.27970276256152],[34.44929623390136,31.2798216822232]]]}"
0_000000000000000003c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,"{""type"":""Polygon"",""coordinates"":[[[34.44915841386562,31.270804254198175],[34.44902050900992,31.2617823698257],[34.459523079931934,31.261663522118866],[34.459661983464144,31.270685421672216],[34.44915841386562,31.270804254198175]]]}"
0_000000000000000003c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962,"{""type"":""Polygon"",""coordinates"":[[[34.44902050900992,31.2617823698257],[34.44888260393829,31.252760457346767],[34.45938426077476,31.25264164535031],[34.459523079931934,31.261663522118866],[34.44902050900992,31.2617823698257]]]}"
0_000000000000000003c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963,"{""type"":""Polygon"",""coordinates"":[[[34.44888260393829,31.252760457346767],[34.44874495246431,31.24374304840058],[34.45924552599303,31.24362424627551],[34.45938426077476,31.25264164535031],[34.44888260393829,31.252760457346767]]]}"
0_000000000000000003c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964,"{""type"":""Polygon"",""coordinates"":[[[34.44874495246431,31.24374304840058],[34.448607216170515,31.234721107512947],[34.45910679099257,31.234602366537764],[34.45924552599303,31.24362424627551],[34.44874495246431,31.24374304840058]]]}"
